Product_Code,Year,Order_Demand
Product_1246,2015,"[149000, 186000, 294000, 179000, 238000, 264000, 186000, 197000, 347000, 218000, 177000, 78000]"
Product_1246,2016,"[110000, 109000, 128000, 159000, 169000, 94000, 88000, 68000, 132000, 183000, 118000, 116000]"
Product_1248,2012,"[3772000, 4579000, 6232000, 2818000, 6477000, 4533000, 2557000, 3870000, 5715000, 6775000, 3442000, 2489000]"
Product_1248,2013,"[6210000, 6113000, 5723000, 4087000, 5983000, 3717000, 5046000, 4966000, 5176000, 6212000, 4135000, 6969000]"
Product_1248,2014,"[4246000, 5038000, 2957000, 7726000, 5343000, 5950000, 7161000, 7743000, 4622000, 4821000, 2207000, 5313000]"
Product_1248,2015,"[6556000, 4046000, 3011000, 2685000, 4044000, 4416000, 4814000, 3761000, 4932000, 6978000, 5459000, 4401000]"
Product_1248,2016,"[2485000, 4474000, 6543000, 6234000, 4167000, 4188000, 2920000, 4053000, 6509000, 5091000, 3077000, 3550000]"
Product_1250,2012,"[226100, 230100, 253700, 197200, 335800, 275300, 152100, 269500, 295400, 224700, 247100, 180500]"
Product_1250,2013,"[213600, 261300, 332300, 241000, 265800, 319200, 263500, 353600, 195500, 270700, 254500, 246300]"
Product_1250,2014,"[264700, 365500, 269500, 180200, 280000, 240300, 281800, 234000, 168300, 228900, 199100, 314300]"
Product_1250,2015,"[269800, 198200, 252900, 302900, 366800, 281200, 317100, 233400, 243400, 266100, 322400, 318300]"
Product_1250,2016,"[225600, 286500, 299900, 248100, 268200, 284900, 299300, 422600, 286900, 269400, 450900, 217400]"
Product_1262,2012,"[242100, 202500, 170000, 135500, 365000, 295500, 252000, 249300, 430100, 468900, 212000, 132300]"
Product_1262,2013,"[161400, 261900, 226500, 225600, 127400, 254500, 148600, 150900, 175800, 245900, 200700, 161300]"
Product_1262,2014,"[181500, 408800, 203400, 219100, 289700, 264200, 146700, 163500, 229900, 268900, 168400, 259200]"
Product_1262,2015,"[173400, 187900, 200000, 171500, 198800, 175700, 216300, 218900, 252500, 232600, 214500, 234000]"
Product_1262,2016,"[200500, 230700, 125500, 193100, 192500, 317400, 125900, 185300, 212100, 198600, 212500, 107200]"
Product_1263,2011,[53000]
Product_1263,2012,"[303000, 289000, 495000, 436000, 377000, 498000, 704000, 838000, 542000, 605000, 386000, 414000]"
Product_1263,2013,"[538000, 405000, 460000, 1040000, 528000, 582000, 607000, 488000, 404000, 549000, 431000, 444000]"
Product_1263,2014,"[569000, 503000, 422000, 854000, 447000, 431000, 587000, 475000, 303000, 450000, 531000, 595000]"
Product_1263,2015,"[470000, 724000, 311000, 1260000, 1099000, 857000, 407000, 562000, 331000, 457000, 353000, 1396000]"
Product_1263,2016,"[1720000, 1346000, 1480000, 1732000, 870000, 897000, 1555000, 1165000, 757000, 1846000, 908000, 674000]"
Product_1264,2011,[40000]
Product_1264,2012,"[1865000, 1226000, 865000, 864000, 994000, 1336000, 754000, 2243000, 1150000, 1735000, 706000, 686000]"
Product_1264,2013,"[1976000, 1103000, 1647000, 1185000, 670000, 1138000, 1276000, 1084000, 1123000, 953000, 1091000, 1194000]"
Product_1264,2014,"[1886000, 1270000, 1001000, 2021000, 1853000, 1038000, 1150000, 1236000, 1510000, 958000, 1265000, 1771000]"
Product_1264,2015,"[1726000, 1797000, 718000, 973000, 1837000, 2159000, 2344000, 1825000, 1256000, 1225000, 1992000, 1363000]"
Product_1264,2016,"[1827000, 1080000, 1241000, 1000000, 1315000, 1501000, 1191000, 1764000, 658000, 1978000, 688000, 865000]"
Product_1264,2017,[1000]
Product_1270,2011,[5000]
Product_1270,2012,"[73000, 97000, 63000, 90000, 56000, 49000, 76000, 68000, 52000, 123000, 76000, 60000]"
Product_1270,2013,"[113000, 115000, 122000, 121000, 108000, 74000, 112000, 91000, 90000, 86000, 120000, 81000]"
Product_1270,2014,"[101000, 99000, 84000, 68000, 145000, 101000, 102000, 126000, 77000, 129000, 79000, 69000]"
Product_1270,2015,"[154000, 100000, 110000, 129000, 140000, 149000, 151000, 60000, 80000, 107000, 50000, 90000]"
Product_1270,2016,"[99000, 58000, 124000, 79000, 170000, 148000, 51000, 84000, 75000, 33000, 105000, 136000]"
Product_1274,2012,"[1639000, 1610000, 1481000, 1365000, 2083000, 1962000, 1658000, 1867000, 1673000, 1991000, 1426000, 1250000]"
Product_1274,2013,"[2029000, 1629000, 1570000, 1855000, 1256000, 1424000, 1800000, 1601000, 1455000, 1772000, 1695000, 1290000]"
Product_1274,2014,"[1417000, 1583000, 1422000, 1689000, 1557000, 1703000, 1267000, 1319000, 1496000, 1928000, 1313000, 1785000]"
Product_1274,2015,"[1663000, 1490000, 1512000, 1267000, 1496000, 1820000, 1352000, 1388000, 1538000, 1739000, 1304000, 1331000]"
Product_1274,2016,"[1467000, 1397000, 1887000, 1156000, 1446000, 1520000, 1190000, 1425000, 1391000, 1488000, 1155000, 1529000]"
Product_1274,2017,[20000]
Product_1275,2012,"[8300, 8200, 8200, 7100, 4800, 12300, 12400, 10400, 7900, 6800, 14400, 12400]"
Product_1275,2013,"[8500, 11800, 8100, 19800, 18000, 8500, 16100, 17500, 6300, 8300, 8900, 11700]"
Product_1275,2014,"[12000, 17500, 15100, 7700, 14000, 13400, 9700, 11800, 10800, 20100, 20200, 6800]"
Product_1275,2015,"[20800, 7000, 11200, 16600, 19600, 5900, 11200, 5300, 15600, 10300, 7900, 13200]"
Product_1275,2016,"[10000, 6900, 20100, 8000, 16800, 13000, 9700, 7200, 7300, 10900, 5600, 21000]"
Product_1276,2012,"[13500, 19500, 19400, 7200, 16600, 27800, 11800, 10400, 8300, 15400, 21200, 8800]"
Product_1276,2013,"[13400, 25600, 19600, 22200, 9000, 10300, 11800, 15200, 6600, 13300, 16700, 12000]"
Product_1276,2014,"[21500, 24400, 27200, 17300, 23000, 13300, 23700, 16500, 27600, 20400, 12600, 14400]"
Product_1276,2015,"[13200, 12400, 14000, 11500, 23600, 5300, 6900, 10700, 15100, 19400, 12900, 20600]"
Product_1276,2016,"[16200, 4800, 10100, 11500, 12900, 12800, 28900, 10200, 12400, 18300, 12000, 9600]"
Product_1278,2011,[120000]
Product_1278,2012,"[890000, 791000, 988000, 923000, 987000, 1051000, 629000, 691000, 618000, 817000, 974000, 1074000]"
Product_1278,2013,"[1596000, 1105000, 977000, 1190000, 955000, 1532000, 1848000, 1266000, 802000, 633000, 1037000, 1675000]"
Product_1278,2014,"[841000, 872000, 914000, 810000, 864000, 1185000, 1302000, 1045000, 921000, 1340000, 489000, 951000]"
Product_1278,2015,"[827000, 738000, 461000, 732000, 694000, 916000, 994000, 618000, 820000, 937000, 614000, 772000]"
Product_1278,2016,"[598000, 463000, 435000, 489000, 839000, 405000, 441000, 565000, 526000, 440000, 651000, 709000]"
Product_1284,2012,"[8600, 20600, 19600, 15900, 31000, 15900, 9900, 24200, 9600, 13700, 16200, 10000]"
Product_1284,2013,"[20200, 26100, 8400, 11500, 20300, 14600, 26400, 14400, 11600, 15700, 31200, 38300]"
Product_1284,2014,"[16000, 14400, 7100, 2600, 14000, 15500, 22600, 7100, 9600, 10800, 13400, 7100]"
Product_1284,2015,"[11400, 31700, 23500, 7200, 12800, 21100, 13700, 10600, 22600, 29900, 21200, 4400]"
Product_1284,2016,"[20700, 16100, 15600, 5200, 27200, 55500, 15300, 122900, 16300, 14300, 12300, 7500]"
Product_1286,2012,"[1439400, 1786900, 1526700, 1743900, 1844200, 2037200, 1461300, 1660700, 1666400, 1505900, 1512500, 1409400]"
Product_1286,2013,"[1347000, 1838800, 1981700, 1858800, 1819200, 1694600, 1297200, 1235000, 1332700, 1647000, 1304000, 1357200]"
Product_1286,2014,"[2193700, 2010400, 1797800, 1595900, 1133500, 2052900, 1653400, 1209300, 1777800, 1715300, 1278100, 1785000]"
Product_1286,2015,"[2081000, 1799000, 1563500, 2089800, 1695600, 2037300, 1894700, 1350000, 1730700, 3013200, 1247700, 1723000]"
Product_1286,2016,"[1625400, 1367200, 2055700, 1775300, 1629200, 1891400, 1803400, 1429200, 1808900, 1616500, 1691500, 2136400]"
Product_1287,2012,"[1043300, 1589000, 1281500, 1275200, 1198600, 1491800, 1173600, 1202100, 1137400, 994900, 1321600, 1115000]"
Product_1287,2013,"[1470900, 2108600, 1321200, 1438900, 1457300, 1275600, 1231600, 1099100, 1225100, 1411600, 1061900, 1049300]"
Product_1287,2014,"[1679000, 1903300, 1526300, 1950300, 1445300, 1828600, 1315400, 1170300, 1379300, 1602300, 1095000, 1692800]"
Product_1287,2015,"[1765200, 1458000, 1221600, 1637500, 2162900, 1772900, 1631000, 1215800, 1595200, 2444300, 1405800, 1663000]"
Product_1287,2016,"[1617100, 1349500, 1573300, 1931600, 1313800, 1726700, 1598800, 1298500, 1608500, 1416200, 1533300, 2212100]"
Product_1294,2012,"[1189400, 1635700, 1531300, 1459200, 1247700, 1337100, 1350900, 1279500, 1444600, 1201900, 1097400, 1201700]"
Product_1294,2013,"[1216300, 1491500, 1420600, 1336300, 1484900, 1379500, 1143800, 988400, 1198500, 1508200, 902300, 946900]"
Product_1294,2014,"[1458400, 1739000, 1474900, 1212500, 1025600, 1426300, 1538000, 1010500, 1420000, 1353100, 780500, 1556500]"
Product_1294,2015,"[1323000, 1138800, 1440300, 1297300, 1283900, 1344300, 1319800, 1106700, 1342100, 2310900, 1042200, 1160100]"
Product_1294,2016,"[1084300, 1200100, 1355000, 1659900, 1186200, 1482100, 1336900, 942000, 1255200, 1497700, 1162500, 1453800]"
Product_1295,2012,"[1360800, 1900300, 1828900, 1757300, 1863200, 2190800, 1817400, 1330700, 1676100, 1368000, 1396600, 1420500]"
Product_1295,2013,"[1630300, 2312700, 2258900, 2078200, 2064200, 2511300, 1601900, 1832500, 1912600, 2082200, 1651600, 1496500]"
Product_1295,2014,"[2307200, 2645000, 2524600, 2150000, 2204800, 2704500, 1979900, 1713300, 2016900, 2211100, 1823200, 2926000]"
Product_1295,2015,"[2329300, 2093300, 2022300, 2119500, 1993400, 2482700, 2346500, 1878500, 2235500, 2878300, 1888600, 1974200]"
Product_1295,2016,"[1923500, 2251900, 2522400, 2543400, 1865900, 2651600, 2540700, 1761100, 2356300, 1916700, 2058200, 2119200]"
Product_1299,2012,"[41100, 80600, 121400, 107500, 29700, 45000, 47700, 38100, 76100, 64200, 72400, 35200]"
Product_1299,2013,"[86100, 103600, 86900, 63100, 40500, 49400, 54900, 33100, 81200, 62100, 63300, 95700]"
Product_1299,2014,"[68800, 95500, 165800, 16300, 279100, 48500, 328100, 204300, 127100, 188300, 53500, 148100]"
Product_1299,2015,"[105000, 76200, 46300, 124900, 111500, 57000, 88900, 39100, 58200, 118500, 74900, 102400]"
Product_1299,2016,"[72500, 94700, 113700, 78600, 91400, 121200, 79300, 121100, 49900, 379000, 208100, 253000]"
Product_1304,2012,"[7500, 9200, 4800, 13900, 12200, 8800, 11200, 8500, 6800, 8300, 10300, 8000]"
Product_1304,2013,"[6500, 8600, 9800, 5300, 8200, 9700, 8100, 9900, 9900, 10400, 9900, 10200]"
Product_1304,2014,"[8400, 10300, 17100, 4100, 6500, 12500, 6400, 12300, 9000, 12500, 5900, 7500]"
Product_1304,2015,"[7700, 5300, 8500, 7100, 6400, 10900, 8700, 5700, 3700, 11400, 7100, 12900]"
Product_1304,2016,"[6600, 51200, 57900, 45500, 32700, 18300, 2100, 34000, 29900, 40400, 46600, 54800]"
Product_1308,2012,"[6300, 30100, 5700, 10700, 5600, 6100, 7900, 7900, 8300, 8500, 9100, 8600]"
Product_1308,2013,"[6600, 15600, 15700, 6800, 7300, 13900, 10600, 8100, 9700, 14700, 11900, 8800]"
Product_1308,2014,"[7300, 5900, 10800, 6600, 11700, 11800, 7500, 9600, 10800, 13300, 6400, 10200]"
Product_1308,2015,"[9800, 7100, 6900, 9600, 4600, 13100, 4900, 5700, 6700, 12900, 6700, 6600]"
Product_1308,2016,"[5800, 6400, 7200, 6700, 11100, 8700, 6500, 1500, 6800, 1500, 5400, 3300]"
Product_1312,2012,"[67100, 53200, 46800, 63000, 65300, 71400, 77900, 124300, 93200, 57600, 49700, 54400]"
Product_1312,2013,"[45400, 124700, 123100, 111400, 43900, 87500, 61200, 75800, 63900, 89700, 63900, 88000]"
Product_1312,2014,"[83400, 59900, 63300, 116900, 107100, 90100, 89800, 93500, 91900, 66200, 63500, 226800]"
Product_1312,2015,"[154500, 107500, 41600, 71800, 95200, 128300, 69900, 102500, 73300, 94500, 97500, 87200]"
Product_1312,2016,"[77400, 140700, 178600, 177600, 86700, 51900, 82200, 111000, 121100, 97800, 137700, 160200]"
Product_1314,2012,"[31700, 34200, 44500, 29400, 43600, 31000, 36100, 37000, 23900, 55800, 19100, 30400]"
Product_1314,2013,"[25900, 86300, 56700, 45300, 65600, 31000, 46100, 43700, 53600, 53000, 49100, 43700]"
Product_1314,2014,"[51200, 59700, 43200, 57800, 69400, 54500, 51500, 50900, 57600, 47000, 34800, 63800]"
Product_1314,2015,"[46300, 64200, 44100, 63100, 64000, 43500, 73800, 41900, 73900, 68000, 66700, 44600]"
Product_1314,2016,"[56700, 62600, 93700, 45200, 64800, 60700, 62400, 52600, 65200, 49000, 62500, 54300]"
Product_1315,2012,"[249600, 106700, 71100, 132100, 165900, 132500, 102700, 102200, 429400, 82700, 79700, 66000]"
Product_1315,2013,"[89800, 95700, 183200, 187100, 134800, 127700, 80400, 89800, 159100, 198600, 108200, 206100]"
Product_1315,2014,"[223000, 243500, 228200, 123700, 160300, 222100, 216100, 92200, 150000, 169900, 202000, 159000]"
Product_1315,2015,"[136500, 161700, 211900, 148100, 142000, 126700, 187800, 147900, 299700, 180100, 134800, 152700]"
Product_1315,2016,"[149800, 210100, 147000, 115100, 141200, 174800, 159400, 129000, 178800, 213000, 154500, 184200]"
Product_1316,2012,"[140300, 146700, 135300, 214900, 143900, 191300, 95500, 193200, 223600, 207100, 221100, 121300]"
Product_1316,2013,"[175300, 157700, 234100, 271500, 162600, 123700, 203800, 222300, 127900, 211400, 146800, 151900]"
Product_1316,2014,"[202200, 212400, 141500, 132200, 160300, 220600, 178600, 142300, 208200, 144500, 131600, 158400]"
Product_1316,2015,"[200500, 143900, 190800, 150900, 230600, 241100, 156000, 166900, 204100, 216100, 188300, 202200]"
Product_1316,2016,"[213900, 116600, 248600, 188700, 233900, 194700, 321300, 215800, 252500, 249500, 208100, 238500]"
Product_1316,2017,[20000]
Product_1341,2011,[3366000]
Product_1341,2012,"[1269000, 3230000, 1769000, 3173000, 6863000, 5306000, 3038000, 4447000, 2593000, 6879000, 3583000, 1758000]"
Product_1341,2013,"[3555000, 2723000, 3499000, 2117000, 2241000, 2751000, 3139000, 2530000, 2492000, 2909000, 2010000, 2413000]"
Product_1341,2014,"[3157000, 3620000, 3075000, 3645000, 2913000, 3649000, 3530000, 2792000, 3249000, 4467000, 2800000, 2831000]"
Product_1341,2015,"[3558000, 1791000, 3016000, 2892000, 4816000, 3719000, 3132000, 2961000, 3256000, 1990000, 2715000, 1290000]"
Product_1341,2016,"[882000, 1105000, 1612000, 790000, 1196000, 1110000, 1615000, 1608000, 1022000, 1004000, 1340000, 1976000]"
Product_1342,2011,[100000]
Product_1342,2012,"[1848000, 1234000, 654000, 391000, 471000, 1289000, 633000, 2382000, 509000, 1534000, 1117000, 226000]"
Product_1342,2013,"[2206000, 355000, 1902000, 382000, 474000, 1960000, 2075000, 694000, 1008000, 443000, 1414000, 662000]"
Product_1342,2014,"[317000, 365000, 545000, 2088000, 681000, 2236000, 505000, 379000, 1777000, 423000, 400000, 1550000]"
Product_1342,2015,"[401000, 1463000, 549000, 1197000, 1329000, 2124000, 626000, 1894000, 697000, 778000, 975000, 542000]"
Product_1342,2016,"[1986000, 1979000, 411000, 597000, 173000, 1569000, 742000, 1385000, 470000, 1568000, 568000, 498000]"
Product_1342,2017,[1000]
Product_1344,2011,[1000]
Product_1344,2012,"[40000, 46000, 39000, 20000, 82000, 46000, 36000, 24000, 44000, 29000, 31000, 18000]"
Product_1344,2013,"[23000, 40000, 46000, 50000, 29000, 42000, 36000, 44000, 27000, 25000, 24000, 27000]"
Product_1344,2014,"[31000, 62000, 62000, 42000, 35000, 66000, 46000, 33000, 43000, 50000, 26000, 38000]"
Product_1344,2015,"[48000, 34000, 22000, 53000, 35000, 37000, 42000, 28000, 39000, 53000, 62000, 22000]"
Product_1344,2016,"[52000, 29000, 51000, 40000, 45000, 31000, 34000, 20000, 45000, 33000, 40000, 24000]"
Product_1350,2011,[200000]
Product_1350,2012,"[972000, 1795000, 1521000, 1758000, 908000, 1634000, 1829000, 2015000, 1160000, 1146000, 1442000, 1265000]"
Product_1350,2013,"[1134000, 929000, 1108000, 623000, 1518000, 1161000, 1548000, 1493000, 1343000, 1281000, 906000, 1660000]"
Product_1350,2014,"[1477000, 1718000, 1009000, 1244000, 1072000, 1334000, 1207000, 1494000, 1382000, 1271000, 1115000, 1211000]"
Product_1350,2015,"[1909000, 1337000, 1245000, 867000, 1605000, 935000, 1235000, 1284000, 1383000, 1121000, 871000, 1112000]"
Product_1350,2016,"[1483000, 1207000, 1003000, 848000, 909000, 1102000, 1338000, 1270000, 1235000, 1325000, 990000, 1206000]"
Product_1355,2011,[3000]
Product_1355,2012,"[304000, 187000, 221000, 256000, 214000, 292000, 192000, 352000, 754000, 325000, 208000, 247000]"
Product_1355,2013,"[333000, 229000, 236000, 294000, 200000, 250000, 142000, 340000, 181000, 219000, 172000, 278000]"
Product_1355,2014,"[346000, 812000, 189000, 322000, 293000, 171000, 636000, 198000, 248000, 460000, 252000, 220000]"
Product_1355,2015,"[342000, 438000, 419000, 335000, 355000, 262000, 292000, 319000, 385000, 230000, 312000, 338000]"
Product_1355,2016,"[298000, 242000, 178000, 112000, 319000, 271000, 368000, 261000, 319000, 372000, 220000, 235000]"
Product_1355,2017,[1000]
Product_1356,2011,[42000]
Product_1356,2012,"[312000, 307000, 347000, 340000, 541000, 313000, 375000, 657000, 327000, 306000, 257000, 429000]"
Product_1356,2013,"[422000, 634000, 347000, 858000, 315000, 385000, 488000, 619000, 247000, 372000, 584000, 287000]"
Product_1356,2014,"[562000, 576000, 565000, 364000, 447000, 599000, 420000, 457000, 560000, 804000, 260000, 547000]"
Product_1356,2015,"[480000, 299000, 655000, 543000, 302000, 666000, 392000, 640000, 657000, 474000, 699000, 276000]"
Product_1356,2016,"[385000, 321000, 340000, 301000, 395000, 429000, 564000, 301000, 379000, 453000, 236000, 501000]"
Product_1356,2017,[3000]
Product_1359,2012,"[8911000, 7685000, 7894000, 8302000, 8131000, 7775000, 8960000, 8475000, 6556000, 7422000, 6667000, 8349000]"
Product_1359,2013,"[9460000, 9626000, 10450000, 8748000, 8216000, 8025000, 7902000, 8041000, 8324000, 7578000, 8732000, 7590000]"
Product_1359,2014,"[7788000, 9750000, 8306000, 6198000, 7818000, 9189000, 7864000, 8530000, 7055000, 9022000, 5763000, 7838000]"
Product_1359,2015,"[10127000, 7794000, 7216000, 6803000, 5298000, 7533000, 9015000, 7674000, 8521000, 8301000, 6475000, 8325000]"
Product_1359,2016,"[7339000, 7727000, 8814000, 5653000, 7196000, 7556000, 6341000, 6854000, 7870000, 7108000, 6934000, 6960000]"
Product_1359,2017,[100000]
Product_1360,2012,"[1179000, 783000, 1329000, 920000, 1162000, 1222000, 864000, 937000, 1113000, 1021000, 847000, 957000]"
Product_1360,2013,"[885000, 956000, 1168000, 975000, 917000, 1112000, 932000, 517000, 818000, 1380000, 898000, 961000]"
Product_1360,2014,"[1070000, 1309000, 1009000, 1072000, 1188000, 1172000, 891000, 656000, 1037000, 1158000, 740000, 1021000]"
Product_1360,2015,"[1107000, 1335000, 1092000, 963000, 1110000, 815000, 1125000, 1017000, 1058000, 1234000, 788000, 1193000]"
Product_1360,2016,"[831000, 1154000, 1107000, 1253000, 1124000, 1189000, 1417000, 630000, 1039000, 1134000, 971000, 756000]"
Product_1367,2012,"[11300, 11500, 14300, 12800, 7300, 13100, 12200, 6700, 11500, 11400, 8200, 9500]"
Product_1367,2013,"[13800, 19600, 12000, 19600, 21600, 13100, 10500, 11100, 12300, 11800, 12500, 16500]"
Product_1367,2014,"[17100, 21400, 17500, 7200, 22100, 15200, 17400, 10600, 11500, 22800, 16500, 15800]"
Product_1367,2015,"[14600, 14000, 9000, 18000, 8100, 11700, 18400, 14900, 15700, 12800, 18200, 11300]"
Product_1367,2016,"[14800, 15200, 11900, 14400, 9700, 14600, 14300, 9400, 11000, 8400, 12300, 19000]"
Product_1368,2012,"[27600, 21700, 45900, 19600, 24700, 19500, 79700, 54900, 17800, 44300, 10300, 41600]"
Product_1368,2013,"[128700, 19900, 19400, 22800, 40100, 13600, 42900, 35700, 19400, 27900, 13700, 18700]"
Product_1368,2014,"[21400, 34800, 43400, 28700, 10200, 15900, 14500, 19100, 24500, 15600, 21300, 29800]"
Product_1368,2015,"[15300, 20900, 23200, 16500, 18000, 30300, 27100, 72500, 8700, 25300, 20100, 20100]"
Product_1368,2016,"[17100, 14100, 15600, 26000, 19400, 14000, 16100, 15800, 13300, 29700, 15600, 21300]"
Product_1371,2012,"[47500, 26000, 28800, 24900, 38900, 26600, 34600, 32900, 45000, 30600, 36000, 26800]"
Product_1371,2013,"[34700, 26400, 22100, 31100, 17800, 21500, 30900, 13200, 13900, 13500, 26800, 38600]"
Product_1371,2014,"[17400, 16600, 46600, 16700, 14400, 31600, 21800, 13400, 12300, 26200, 36100, 27400]"
Product_1371,2015,"[15200, 21300, 14300, 23700, 19400, 20800, 40200, 15800, 21800, 36800, 25000, 22200]"
Product_1371,2016,"[10700, 5800, 13700, 8500, 28400, 38900, 17800, 22200, 41500, 29000, 20200, 5100]"
Product_1372,2012,"[64300, 28200, 47500, 51400, 51000, 32300, 46600, 57100, 37700, 68500, 37400, 53900]"
Product_1372,2013,"[41900, 73200, 73700, 53900, 59000, 69500, 87000, 72300, 73900, 28200, 39500, 65500]"
Product_1372,2014,"[54200, 92400, 89300, 98000, 64700, 49800, 51700, 81900, 60900, 64900, 54400, 57500]"
Product_1372,2015,"[61000, 51000, 61400, 44200, 57500, 41300, 85800, 42800, 44800, 61000, 49600, 60200]"
Product_1372,2016,"[65600, 53300, 58400, 65800, 82100, 60600, 56500, 63300, 68600, 45600, 70700, 43300]"
Product_1377,2012,"[847100, 1066000, 999200, 921900, 895400, 987600, 882200, 991400, 1173600, 807200, 855400, 913500]"
Product_1377,2013,"[901500, 1128500, 915100, 929100, 1033500, 1146300, 997900, 785400, 813400, 985800, 894200, 788200]"
Product_1377,2014,"[918500, 1054500, 962200, 801700, 901200, 1085800, 796100, 802200, 947300, 866000, 767800, 1092100]"
Product_1377,2015,"[956800, 930600, 1061800, 815200, 951200, 833400, 932000, 778600, 1159000, 1423700, 812300, 907800]"
Product_1377,2016,"[769600, 868500, 944300, 1152700, 747400, 1086300, 847700, 919800, 998300, 859300, 923900, 987600]"
Product_1378,2012,"[1272100, 1578500, 1362700, 1263900, 1047300, 1337700, 1294300, 981700, 1371500, 1065000, 1019500, 1202100]"
Product_1378,2013,"[1171300, 1761700, 1384800, 1217900, 1340700, 1661500, 1177500, 1197400, 1282100, 1205300, 1247100, 1100400]"
Product_1378,2014,"[1182300, 1794900, 1534400, 1467200, 1251000, 1783200, 1290300, 937600, 1649500, 1230400, 1316600, 1930400]"
Product_1378,2015,"[1306000, 1297800, 1500800, 1776000, 1383100, 1553400, 1442700, 1183200, 1565300, 2254500, 1487700, 1553900]"
Product_1378,2016,"[1146000, 1349900, 1854800, 1748400, 1168300, 1636400, 1340500, 1171000, 1542900, 1451000, 1359300, 1648000]"
Product_1380,2012,"[28800, 116900, 47100, 53300, 31800, 36300, 39400, 33300, 36000, 46200, 52600, 30200]"
Product_1380,2013,"[43300, 109300, 71600, 73400, 72300, 39500, 122700, 70700, 115100, 71300, 57700, 102100]"
Product_1380,2014,"[70300, 49100, 92300, 47900, 49800, 34400, 56700, 37400, 83400, 36900, 24300, 139600]"
Product_1380,2015,"[48700, 33100, 37100, 15400, 61000, 39000, 98300, 88000, 72000, 123100, 269400, 22300]"
Product_1380,2016,"[45000, 56400, 92500, 46800, 25900, 59600, 43700, 59500, 110500, 83600, 37400, 80500]"
Product_1381,2012,"[430100, 607800, 407300, 450200, 621900, 369100, 503800, 388000, 442900, 408900, 393400, 356800]"
Product_1381,2013,"[377300, 521100, 386600, 421500, 415700, 359200, 413200, 491700, 316700, 452100, 308200, 287000]"
Product_1381,2014,"[414600, 564200, 343800, 403700, 302400, 333000, 377500, 257700, 476200, 293700, 296000, 554800]"
Product_1381,2015,"[439300, 403500, 345500, 414400, 329800, 344000, 445800, 231700, 428400, 726700, 339200, 370200]"
Product_1381,2016,"[312800, 329600, 479100, 379600, 302300, 462400, 428900, 378100, 370700, 403200, 422800, 393000]"
Product_1382,2012,"[1458400, 1671300, 1150100, 1220200, 1087700, 1166700, 1195100, 1004400, 1315800, 874700, 1072700, 1050900]"
Product_1382,2013,"[1158700, 1477100, 1480000, 1429000, 1209300, 1475800, 1121300, 1085400, 1266300, 1318900, 1116900, 1439900]"
Product_1382,2014,"[1124900, 1683400, 1588500, 1405800, 1239100, 1730400, 1327900, 959100, 1434000, 1397200, 1244100, 1654300]"
Product_1382,2015,"[1337600, 1237500, 1740100, 1695800, 1304600, 1225800, 1601200, 1117900, 1466500, 2122900, 1546000, 1510200]"
Product_1382,2016,"[1109700, 1414600, 1638700, 1701400, 1318300, 1905300, 1203600, 1194000, 1589900, 1340500, 1314500, 1418300]"
Product_1385,2012,"[5400, 7900, 4450, 5100, 9150, 1300, 4200, 4850, 4800, 6650, 8850, 10950]"
Product_1385,2013,"[11300, 6250, 6600, 7050, 3300, 5350, 12850, 6650, 11950, 13250, 7450, 3550]"
Product_1385,2014,"[6450, 2500, 7000, 2900, 4950, 3800, 3500, 5700, 5000, 7000, 4150, 4300]"
Product_1385,2015,"[3500, 7250, 7600, 6100, 2600, 2900, 7350, 3250, 6700, 10300, 2500, 6250]"
Product_1385,2016,"[20850, 5200, 13300, 12850, 2400, 83750, 3150, 156500, 1900, 2650, 7200, 4300]"
Product_1387,2011,[1100]
Product_1387,2012,"[77600, 82000, 84200, 43200, 38000, 58500, 83700, 55900, 39500, 69300, 84400, 72700]"
Product_1387,2013,"[65700, 76000, 65800, 88300, 92200, 54800, 79400, 57800, 62200, 90400, 65900, 84800]"
Product_1387,2014,"[98000, 88500, 95500, 81400, 62900, 61800, 74800, 55000, 96900, 97600, 86300, 120300]"
Product_1387,2015,"[103500, 91900, 88800, 49300, 87200, 50500, 45200, 49400, 80900, 72100, 66400, 62500]"
Product_1387,2016,"[72400, 91900, 78600, 73200, 86600, 79100, 54000, 43500, 35300, 73500, 44400, 48100]"
Product_1388,2012,"[129700, 55600, 191300, 132200, 124000, 168000, 99300, 144600, 133300, 135700, 153200, 118800]"
Product_1388,2013,"[117900, 174700, 134100, 123400, 148900, 161400, 120500, 182200, 62600, 236900, 79200, 180400]"
Product_1388,2014,"[196500, 173500, 125900, 84600, 94500, 167400, 133100, 92200, 172000, 172400, 172000, 108500]"
Product_1388,2015,"[95600, 264000, 70700, 144900, 126600, 190600, 150800, 141500, 110600, 190500, 173100, 145200]"
Product_1388,2016,"[121700, 40600, 130700, 133900, 108300, 140900, 104100, 144500, 140200, 142300, 271600, 83800]"
Product_1391,2012,"[71400, 15700, 12300, 14300, 33000, 57900, 39200, 48500, 13100, 32400, 13600, 31800]"
Product_1391,2013,"[9500, 12600, 17500, 16200, 31300, 29700, 31800, 31500, 10200, 13200, 13100, 15500]"
Product_1391,2014,"[18300, 11600, 14200, 17100, 12500, 11100, 11000, 11400, 20100, 10800, 10800, 12500]"
