,month1,month2,month3,month4,month5,month6,month7,month8,month9,month10,month11,month12,month13,month14,month15,month16,month17,month18,month19,month20,month21,month22,month23,month24,s_DC1_1,s_DC1_2,s_DC1_3,s_DC1_4,s_DC1_5,s_DC1_6,s_DC1_7,s_DC1_8,s_DC1_9,s_DC1_10,s_DC1_11,s_DC1_12,s_DC1_13,s_DC1_14,s_DC1_15,s_DC1_16,s_DC1_17,s_DC1_18,s_DC1_19,s_DC1_20,s_DC1_21,s_DC1_22,s_DC1_23,s_DC1_24,S_DC1_1,S_DC1_2,S_DC1_3,S_DC1_4,S_DC1_5,S_DC1_6,S_DC1_7,S_DC1_8,S_DC1_9,S_DC1_10,S_DC1_11,S_DC1_12,S_DC1_13,S_DC1_14,S_DC1_15,S_DC1_16,S_DC1_17,S_DC1_18,S_DC1_19,S_DC1_20,S_DC1_21,S_DC1_22,S_DC1_23,S_DC1_24,s_DC2_1,s_DC2_2,s_DC2_3,s_DC2_4,s_DC2_5,s_DC2_6,s_DC2_7,s_DC2_8,s_DC2_9,s_DC2_10,s_DC2_11,s_DC2_12,s_DC2_13,s_DC2_14,s_DC2_15,s_DC2_16,s_DC2_17,s_DC2_18,s_DC2_19,s_DC2_20,s_DC2_21,s_DC2_22,s_DC2_23,s_DC2_24,S_DC2_1,S_DC2_2,S_DC2_3,S_DC2_4,S_DC2_5,S_DC2_6,S_DC2_7,S_DC2_8,S_DC2_9,S_DC2_10,S_DC2_11,S_DC2_12,S_DC2_13,S_DC2_14,S_DC2_15,S_DC2_16,S_DC2_17,S_DC2_18,S_DC2_19,S_DC2_20,S_DC2_21,S_DC2_22,S_DC2_23,S_DC2_24,s_r1_1,s_r1_2,s_r1_3,s_r1_4,s_r1_5,s_r1_6,s_r1_7,s_r1_8,s_r1_9,s_r1_10,s_r1_11,s_r1_12,s_r1_13,s_r1_14,s_r1_15,s_r1_16,s_r1_17,s_r1_18,s_r1_19,s_r1_20,s_r1_21,s_r1_22,s_r1_23,s_r1_24,S_r2_1,S_r2_2,S_r2_3,S_r2_4,S_r2_5,S_r2_6,S_r2_7,S_r2_8,S_r2_9,S_r2_10,S_r2_11,S_r2_12,S_r2_13,S_r2_14,S_r2_15,S_r2_16,S_r2_17,S_r2_18,S_r2_19,S_r2_20,S_r2_21,S_r2_22,S_r2_23,S_r2_24,profit
1657,61861.0,61554.0,61380.0,61613.0,61039.0,60852.0,61233.0,61456.0,61335.0,61585.0,61486.0,61841.0,61415.0,61018.0,61365.0,61318.0,61709.0,61160.0,61204.0,61951.0,61597.0,61813.0,61685.0,61685.0,162439.0,242867.0,161175.0,129299.0,234761.0,205286.0,126715.0,217822.0,204102.0,202698.0,200670.0,166957.0,244719.0,152321.0,180833.0,188669.0,194659.0,163961.0,182724.0,183018.0,195813.0,215815.0,237736.0,188234.0,424396.0,396487.0,458723.0,425974.0,474894.0,440032.0,519680.0,392100.0,320677.0,387786.0,549843.0,504013.0,379062.0,529170.0,520563.0,517772.0,476509.0,419555.0,463340.0,519848.0,369127.0,375105.0,477557.0,493172.0,162439.0,242867.0,161175.0,129299.0,234761.0,205286.0,126715.0,217822.0,204102.0,202698.0,200670.0,166957.0,244719.0,152321.0,180833.0,188669.0,194659.0,163961.0,182724.0,183018.0,195813.0,215815.0,237736.0,188234.0,424396.0,396487.0,458723.0,425974.0,474894.0,440032.0,519680.0,392100.0,320677.0,387786.0,549843.0,504013.0,379062.0,529170.0,520563.0,517772.0,476509.0,419555.0,463340.0,519848.0,369127.0,375105.0,477557.0,493172.0,162439.0,242867.0,161175.0,129299.0,234761.0,205286.0,126715.0,217822.0,204102.0,202698.0,200670.0,166957.0,244719.0,152321.0,180833.0,188669.0,194659.0,163961.0,182724.0,183018.0,195813.0,215815.0,237736.0,188234.0,424396.0,396487.0,458723.0,425974.0,474894.0,440032.0,519680.0,392100.0,320677.0,387786.0,549843.0,504013.0,379062.0,529170.0,520563.0,517772.0,476509.0,419555.0,463340.0,519848.0,369127.0,375105.0,477557.0,493172.0,415433146.665
1658,281115.0,226791.0,283322.0,309116.0,331190.0,345500.0,240716.0,357789.0,284049.0,278525.0,316338.0,261603.0,277873.0,289525.0,283247.0,280553.0,302294.0,309345.0,274604.0,364255.0,316708.0,320483.0,224993.0,224710.0,599230.0,655753.0,638504.0,1146756.0,872843.0,1123971.0,684054.0,1007024.0,1180678.0,758258.0,791304.0,813178.0,636124.0,963781.0,1097534.0,1077963.0,1069535.0,841998.0,1059768.0,857786.0,1093800.0,808994.0,774251.0,1035956.0,1779609.0,1837099.0,1580255.0,2525948.0,2153332.0,2322290.0,2283721.0,1835532.0,2271419.0,1691347.0,2333196.0,2186660.0,2658870.0,2374265.0,1589088.0,1642104.0,2392816.0,2234695.0,2446107.0,2237283.0,1655236.0,2182566.0,1626639.0,2536679.0,599230.0,655753.0,638504.0,1146756.0,872843.0,1123971.0,684054.0,1007024.0,1180678.0,758258.0,791304.0,813178.0,636124.0,963781.0,1097534.0,1077963.0,1069535.0,841998.0,1059768.0,857786.0,1093800.0,808994.0,774251.0,1035956.0,1779609.0,1837099.0,1580255.0,2525948.0,2153332.0,2322290.0,2283721.0,1835532.0,2271419.0,1691347.0,2333196.0,2186660.0,2658870.0,2374265.0,1589088.0,1642104.0,2392816.0,2234695.0,2446107.0,2237283.0,1655236.0,2182566.0,1626639.0,2536679.0,599230.0,655753.0,638504.0,1146756.0,872843.0,1123971.0,684054.0,1007024.0,1180678.0,758258.0,791304.0,813178.0,636124.0,963781.0,1097534.0,1077963.0,1069535.0,841998.0,1059768.0,857786.0,1093800.0,808994.0,774251.0,1035956.0,1779609.0,1837099.0,1580255.0,2525948.0,2153332.0,2322290.0,2283721.0,1835532.0,2271419.0,1691347.0,2333196.0,2186660.0,2658870.0,2374265.0,1589088.0,1642104.0,2392816.0,2234695.0,2446107.0,2237283.0,1655236.0,2182566.0,1626639.0,2536679.0,1999187367.57
1659,296954.0,296948.0,296206.0,296412.0,296054.0,296240.0,296292.0,296134.0,296392.0,296974.0,296052.0,297277.0,296340.0,296021.0,296357.0,295883.0,296952.0,295593.0,296879.0,296456.0,296752.0,296171.0,295912.0,296035.0,599230.0,655753.0,638504.0,1146756.0,872843.0,1123971.0,684054.0,1007024.0,1180678.0,758258.0,791304.0,813178.0,636124.0,963781.0,1097534.0,1077963.0,1069535.0,841998.0,1059768.0,857786.0,1093800.0,808994.0,774251.0,1035956.0,1779609.0,1837099.0,1580255.0,2525948.0,2153332.0,2322290.0,2283721.0,1835532.0,2271419.0,1691347.0,2333196.0,2186660.0,2658870.0,2374265.0,1589088.0,1642104.0,2392816.0,2234695.0,2446107.0,2237283.0,1655236.0,2182566.0,1626639.0,2536679.0,599230.0,655753.0,638504.0,1146756.0,872843.0,1123971.0,684054.0,1007024.0,1180678.0,758258.0,791304.0,813178.0,636124.0,963781.0,1097534.0,1077963.0,1069535.0,841998.0,1059768.0,857786.0,1093800.0,808994.0,774251.0,1035956.0,1779609.0,1837099.0,1580255.0,2525948.0,2153332.0,2322290.0,2283721.0,1835532.0,2271419.0,1691347.0,2333196.0,2186660.0,2658870.0,2374265.0,1589088.0,1642104.0,2392816.0,2234695.0,2446107.0,2237283.0,1655236.0,2182566.0,1626639.0,2536679.0,599230.0,655753.0,638504.0,1146756.0,872843.0,1123971.0,684054.0,1007024.0,1180678.0,758258.0,791304.0,813178.0,636124.0,963781.0,1097534.0,1077963.0,1069535.0,841998.0,1059768.0,857786.0,1093800.0,808994.0,774251.0,1035956.0,1779609.0,1837099.0,1580255.0,2525948.0,2153332.0,2322290.0,2283721.0,1835532.0,2271419.0,1691347.0,2333196.0,2186660.0,2658870.0,2374265.0,1589088.0,1642104.0,2392816.0,2234695.0,2446107.0,2237283.0,1655236.0,2182566.0,1626639.0,2536679.0,1635004739.89
1660,328545.0,392564.0,353630.0,302769.0,361940.0,440619.0,301459.0,278401.0,350341.0,332118.0,382565.0,316534.0,298515.0,271514.0,325341.0,403888.0,265892.0,343928.0,375466.0,213212.0,330328.0,411687.0,346927.0,314702.0,1264187.0,1007242.0,1179827.0,969779.0,728561.0,947485.0,1016834.0,946947.0,1016522.0,936508.0,1257067.0,1120619.0,879995.0,819117.0,1155590.0,983960.0,730882.0,1037795.0,845655.0,870555.0,1093406.0,773605.0,864709.0,1054882.0,1922821.0,2008967.0,1859805.0,2117203.0,2844335.0,2471911.0,2312887.0,1893710.0,1686871.0,2051561.0,2334999.0,2984083.0,2317571.0,2452323.0,2205121.0,1755889.0,2746629.0,2082192.0,2806087.0,2380114.0,2589407.0,2274842.0,2345111.0,2580094.0,1264187.0,1007242.0,1179827.0,969779.0,728561.0,947485.0,1016834.0,946947.0,1016522.0,936508.0,1257067.0,1120619.0,879995.0,819117.0,1155590.0,983960.0,730882.0,1037795.0,845655.0,870555.0,1093406.0,773605.0,864709.0,1054882.0,1922821.0,2008967.0,1859805.0,2117203.0,2844335.0,2471911.0,2312887.0,1893710.0,1686871.0,2051561.0,2334999.0,2984083.0,2317571.0,2452323.0,2205121.0,1755889.0,2746629.0,2082192.0,2806087.0,2380114.0,2589407.0,2274842.0,2345111.0,2580094.0,1264187.0,1007242.0,1179827.0,969779.0,728561.0,947485.0,1016834.0,946947.0,1016522.0,936508.0,1257067.0,1120619.0,879995.0,819117.0,1155590.0,983960.0,730882.0,1037795.0,845655.0,870555.0,1093406.0,773605.0,864709.0,1054882.0,1922821.0,2008967.0,1859805.0,2117203.0,2844335.0,2471911.0,2312887.0,1893710.0,1686871.0,2051561.0,2334999.0,2984083.0,2317571.0,2452323.0,2205121.0,1755889.0,2746629.0,2082192.0,2806087.0,2380114.0,2589407.0,2274842.0,2345111.0,2580094.0,1980664229.39
1661,332877.0,332105.0,331988.0,333093.0,332831.0,332842.0,332234.0,331962.0,333482.0,333814.0,332544.0,333651.0,332347.0,332442.0,332767.0,333085.0,331694.0,333534.0,332464.0,333767.0,332747.0,333538.0,333157.0,333969.0,1264187.0,1007242.0,1179827.0,969779.0,728561.0,947485.0,1016834.0,946947.0,1016522.0,936508.0,1257067.0,1120619.0,879995.0,819117.0,1155590.0,983960.0,730882.0,1037795.0,845655.0,870555.0,1093406.0,773605.0,864709.0,1054882.0,1922821.0,2008967.0,1859805.0,2117203.0,2844335.0,2471911.0,2312887.0,1893710.0,1686871.0,2051561.0,2334999.0,2984083.0,2317571.0,2452323.0,2205121.0,1755889.0,2746629.0,2082192.0,2806087.0,2380114.0,2589407.0,2274842.0,2345111.0,2580094.0,1264187.0,1007242.0,1179827.0,969779.0,728561.0,947485.0,1016834.0,946947.0,1016522.0,936508.0,1257067.0,1120619.0,879995.0,819117.0,1155590.0,983960.0,730882.0,1037795.0,845655.0,870555.0,1093406.0,773605.0,864709.0,1054882.0,1922821.0,2008967.0,1859805.0,2117203.0,2844335.0,2471911.0,2312887.0,1893710.0,1686871.0,2051561.0,2334999.0,2984083.0,2317571.0,2452323.0,2205121.0,1755889.0,2746629.0,2082192.0,2806087.0,2380114.0,2589407.0,2274842.0,2345111.0,2580094.0,1264187.0,1007242.0,1179827.0,969779.0,728561.0,947485.0,1016834.0,946947.0,1016522.0,936508.0,1257067.0,1120619.0,879995.0,819117.0,1155590.0,983960.0,730882.0,1037795.0,845655.0,870555.0,1093406.0,773605.0,864709.0,1054882.0,1922821.0,2008967.0,1859805.0,2117203.0,2844335.0,2471911.0,2312887.0,1893710.0,1686871.0,2051561.0,2334999.0,2984083.0,2317571.0,2452323.0,2205121.0,1755889.0,2746629.0,2082192.0,2806087.0,2380114.0,2589407.0,2274842.0,2345111.0,2580094.0,1738761921.54
1662,338364.0,207690.0,315953.0,375794.0,254530.0,421066.0,242835.0,289315.0,304516.0,139521.0,204901.0,364203.0,333583.0,465573.0,306450.0,290581.0,391051.0,384891.0,394721.0,220425.0,355722.0,320593.0,313988.0,413421.0,1030664.0,677525.0,1015305.0,835583.0,1314651.0,1259793.0,1243303.0,1049071.0,1202217.0,1208746.0,679971.0,671218.0,1291867.0,886717.0,1018032.0,1236692.0,1043519.0,1085639.0,944763.0,810585.0,1041395.0,971788.0,1048746.0,679495.0,2720808.0,2360709.0,1876763.0,1870349.0,2403955.0,1709943.0,1830062.0,2641151.0,2852528.0,2007965.0,2964633.0,2400439.0,2155579.0,1850894.0,2857186.0,2927473.0,2431503.0,2741553.0,2765104.0,1984618.0,2285967.0,2455342.0,1942078.0,2350973.0,1030664.0,677525.0,1015305.0,835583.0,1314651.0,1259793.0,1243303.0,1049071.0,1202217.0,1208746.0,679971.0,671218.0,1291867.0,886717.0,1018032.0,1236692.0,1043519.0,1085639.0,944763.0,810585.0,1041395.0,971788.0,1048746.0,679495.0,2720808.0,2360709.0,1876763.0,1870349.0,2403955.0,1709943.0,1830062.0,2641151.0,2852528.0,2007965.0,2964633.0,2400439.0,2155579.0,1850894.0,2857186.0,2927473.0,2431503.0,2741553.0,2765104.0,1984618.0,2285967.0,2455342.0,1942078.0,2350973.0,1030664.0,677525.0,1015305.0,835583.0,1314651.0,1259793.0,1243303.0,1049071.0,1202217.0,1208746.0,679971.0,671218.0,1291867.0,886717.0,1018032.0,1236692.0,1043519.0,1085639.0,944763.0,810585.0,1041395.0,971788.0,1048746.0,679495.0,2720808.0,2360709.0,1876763.0,1870349.0,2403955.0,1709943.0,1830062.0,2641151.0,2852528.0,2007965.0,2964633.0,2400439.0,2155579.0,1850894.0,2857186.0,2927473.0,2431503.0,2741553.0,2765104.0,1984618.0,2285967.0,2455342.0,1942078.0,2350973.0,2622589169.33
1663,330521.0,331450.0,331034.0,331509.0,330767.0,331060.0,331187.0,330979.0,331325.0,331355.0,331666.0,331568.0,330234.0,331064.0,330793.0,331478.0,330465.0,330499.0,332566.0,331627.0,331924.0,331668.0,331405.0,330586.0,1030664.0,677525.0,1015305.0,835583.0,1314651.0,1259793.0,1243303.0,1049071.0,1202217.0,1208746.0,679971.0,671218.0,1291867.0,886717.0,1018032.0,1236692.0,1043519.0,1085639.0,944763.0,810585.0,1041395.0,971788.0,1048746.0,679495.0,2720808.0,2360709.0,1876763.0,1870349.0,2403955.0,1709943.0,1830062.0,2641151.0,2852528.0,2007965.0,2964633.0,2400439.0,2155579.0,1850894.0,2857186.0,2927473.0,2431503.0,2741553.0,2765104.0,1984618.0,2285967.0,2455342.0,1942078.0,2350973.0,1030664.0,677525.0,1015305.0,835583.0,1314651.0,1259793.0,1243303.0,1049071.0,1202217.0,1208746.0,679971.0,671218.0,1291867.0,886717.0,1018032.0,1236692.0,1043519.0,1085639.0,944763.0,810585.0,1041395.0,971788.0,1048746.0,679495.0,2720808.0,2360709.0,1876763.0,1870349.0,2403955.0,1709943.0,1830062.0,2641151.0,2852528.0,2007965.0,2964633.0,2400439.0,2155579.0,1850894.0,2857186.0,2927473.0,2431503.0,2741553.0,2765104.0,1984618.0,2285967.0,2455342.0,1942078.0,2350973.0,1030664.0,677525.0,1015305.0,835583.0,1314651.0,1259793.0,1243303.0,1049071.0,1202217.0,1208746.0,679971.0,671218.0,1291867.0,886717.0,1018032.0,1236692.0,1043519.0,1085639.0,944763.0,810585.0,1041395.0,971788.0,1048746.0,679495.0,2720808.0,2360709.0,1876763.0,1870349.0,2403955.0,1709943.0,1830062.0,2641151.0,2852528.0,2007965.0,2964633.0,2400439.0,2155579.0,1850894.0,2857186.0,2927473.0,2431503.0,2741553.0,2765104.0,1984618.0,2285967.0,2455342.0,1942078.0,2350973.0,2100552229.945
1664,358969.0,398749.0,383129.0,346382.0,244787.0,291591.0,139320.0,480348.0,444688.0,459328.0,340599.0,340765.0,471535.0,482791.0,203675.0,415993.0,486533.0,263201.0,337711.0,305227.0,517871.0,652265.0,297571.0,278522.0,981538.0,1262369.0,1153335.0,1195497.0,762613.0,1201544.0,999395.0,865091.0,768055.0,790819.0,796308.0,1124351.0,1381543.0,1489633.0,1120356.0,834355.0,895252.0,859146.0,1273145.0,1409583.0,1053256.0,802316.0,842744.0,1252548.0,3280969.0,1952435.0,2930491.0,2849020.0,2682529.0,2440821.0,2371969.0,2106519.0,3248179.0,2413874.0,2465563.0,2248739.0,2318357.0,3206398.0,2912271.0,3301694.0,3109416.0,2264902.0,3308583.0,2878676.0,3357900.0,2069037.0,3356304.0,3346228.0,981538.0,1262369.0,1153335.0,1195497.0,762613.0,1201544.0,999395.0,865091.0,768055.0,790819.0,796308.0,1124351.0,1381543.0,1489633.0,1120356.0,834355.0,895252.0,859146.0,1273145.0,1409583.0,1053256.0,802316.0,842744.0,1252548.0,3280969.0,1952435.0,2930491.0,2849020.0,2682529.0,2440821.0,2371969.0,2106519.0,3248179.0,2413874.0,2465563.0,2248739.0,2318357.0,3206398.0,2912271.0,3301694.0,3109416.0,2264902.0,3308583.0,2878676.0,3357900.0,2069037.0,3356304.0,3346228.0,981538.0,1262369.0,1153335.0,1195497.0,762613.0,1201544.0,999395.0,865091.0,768055.0,790819.0,796308.0,1124351.0,1381543.0,1489633.0,1120356.0,834355.0,895252.0,859146.0,1273145.0,1409583.0,1053256.0,802316.0,842744.0,1252548.0,3280969.0,1952435.0,2930491.0,2849020.0,2682529.0,2440821.0,2371969.0,2106519.0,3248179.0,2413874.0,2465563.0,2248739.0,2318357.0,3206398.0,2912271.0,3301694.0,3109416.0,2264902.0,3308583.0,2878676.0,3357900.0,2069037.0,3356304.0,3346228.0,3176400650.95
1665,377212.0,375524.0,377539.0,376130.0,376271.0,376871.0,377086.0,376730.0,375874.0,376365.0,375973.0,376479.0,375844.0,377217.0,376818.0,376166.0,375861.0,375087.0,376488.0,376547.0,376779.0,376301.0,376848.0,376303.0,981538.0,1262369.0,1153335.0,1195497.0,762613.0,1201544.0,999395.0,865091.0,768055.0,790819.0,796308.0,1124351.0,1381543.0,1489633.0,1120356.0,834355.0,895252.0,859146.0,1273145.0,1409583.0,1053256.0,802316.0,842744.0,1252548.0,3280969.0,1952435.0,2930491.0,2849020.0,2682529.0,2440821.0,2371969.0,2106519.0,3248179.0,2413874.0,2465563.0,2248739.0,2318357.0,3206398.0,2912271.0,3301694.0,3109416.0,2264902.0,3308583.0,2878676.0,3357900.0,2069037.0,3356304.0,3346228.0,981538.0,1262369.0,1153335.0,1195497.0,762613.0,1201544.0,999395.0,865091.0,768055.0,790819.0,796308.0,1124351.0,1381543.0,1489633.0,1120356.0,834355.0,895252.0,859146.0,1273145.0,1409583.0,1053256.0,802316.0,842744.0,1252548.0,3280969.0,1952435.0,2930491.0,2849020.0,2682529.0,2440821.0,2371969.0,2106519.0,3248179.0,2413874.0,2465563.0,2248739.0,2318357.0,3206398.0,2912271.0,3301694.0,3109416.0,2264902.0,3308583.0,2878676.0,3357900.0,2069037.0,3356304.0,3346228.0,981538.0,1262369.0,1153335.0,1195497.0,762613.0,1201544.0,999395.0,865091.0,768055.0,790819.0,796308.0,1124351.0,1381543.0,1489633.0,1120356.0,834355.0,895252.0,859146.0,1273145.0,1409583.0,1053256.0,802316.0,842744.0,1252548.0,3280969.0,1952435.0,2930491.0,2849020.0,2682529.0,2440821.0,2371969.0,2106519.0,3248179.0,2413874.0,2465563.0,2248739.0,2318357.0,3206398.0,2912271.0,3301694.0,3109416.0,2264902.0,3308583.0,2878676.0,3357900.0,2069037.0,3356304.0,3346228.0,2648754537.325
1666,293456.0,354713.0,311585.0,271657.0,430247.0,461643.0,369689.0,442506.0,372690.0,285425.0,363350.0,302670.0,373175.0,405346.0,267184.0,328389.0,309172.0,421311.0,369149.0,423838.0,376474.0,396224.0,388155.0,375717.0,1201315.0,1391343.0,1080447.0,1261557.0,832161.0,1123502.0,1110265.0,1117695.0,1053515.0,1339941.0,1026677.0,1375048.0,738873.0,771668.0,823675.0,1299950.0,862970.0,1082655.0,1040056.0,1217327.0,1203690.0,1266004.0,798373.0,1379556.0,1947933.0,2973107.0,2498450.0,2577479.0,2665371.0,3166747.0,2209914.0,1889333.0,2525785.0,2467450.0,2127290.0,1865067.0,1969659.0,2807781.0,2185553.0,2309790.0,2507235.0,2034705.0,2462872.0,3177775.0,2095875.0,2082348.0,2273445.0,3019877.0,1201315.0,1391343.0,1080447.0,1261557.0,832161.0,1123502.0,1110265.0,1117695.0,1053515.0,1339941.0,1026677.0,1375048.0,738873.0,771668.0,823675.0,1299950.0,862970.0,1082655.0,1040056.0,1217327.0,1203690.0,1266004.0,798373.0,1379556.0,1947933.0,2973107.0,2498450.0,2577479.0,2665371.0,3166747.0,2209914.0,1889333.0,2525785.0,2467450.0,2127290.0,1865067.0,1969659.0,2807781.0,2185553.0,2309790.0,2507235.0,2034705.0,2462872.0,3177775.0,2095875.0,2082348.0,2273445.0,3019877.0,1201315.0,1391343.0,1080447.0,1261557.0,832161.0,1123502.0,1110265.0,1117695.0,1053515.0,1339941.0,1026677.0,1375048.0,738873.0,771668.0,823675.0,1299950.0,862970.0,1082655.0,1040056.0,1217327.0,1203690.0,1266004.0,798373.0,1379556.0,1947933.0,2973107.0,2498450.0,2577479.0,2665371.0,3166747.0,2209914.0,1889333.0,2525785.0,2467450.0,2127290.0,1865067.0,1969659.0,2807781.0,2185553.0,2309790.0,2507235.0,2034705.0,2462872.0,3177775.0,2095875.0,2082348.0,2273445.0,3019877.0,2332495625.285
1667,358667.0,358557.0,358509.0,357645.0,358552.0,358217.0,359106.0,358544.0,358921.0,358063.0,358939.0,358771.0,358234.0,359632.0,358820.0,359172.0,358238.0,358677.0,358545.0,359452.0,357937.0,358700.0,357827.0,358989.0,1201315.0,1391343.0,1080447.0,1261557.0,832161.0,1123502.0,1110265.0,1117695.0,1053515.0,1339941.0,1026677.0,1375048.0,738873.0,771668.0,823675.0,1299950.0,862970.0,1082655.0,1040056.0,1217327.0,1203690.0,1266004.0,798373.0,1379556.0,1947933.0,2973107.0,2498450.0,2577479.0,2665371.0,3166747.0,2209914.0,1889333.0,2525785.0,2467450.0,2127290.0,1865067.0,1969659.0,2807781.0,2185553.0,2309790.0,2507235.0,2034705.0,2462872.0,3177775.0,2095875.0,2082348.0,2273445.0,3019877.0,1201315.0,1391343.0,1080447.0,1261557.0,832161.0,1123502.0,1110265.0,1117695.0,1053515.0,1339941.0,1026677.0,1375048.0,738873.0,771668.0,823675.0,1299950.0,862970.0,1082655.0,1040056.0,1217327.0,1203690.0,1266004.0,798373.0,1379556.0,1947933.0,2973107.0,2498450.0,2577479.0,2665371.0,3166747.0,2209914.0,1889333.0,2525785.0,2467450.0,2127290.0,1865067.0,1969659.0,2807781.0,2185553.0,2309790.0,2507235.0,2034705.0,2462872.0,3177775.0,2095875.0,2082348.0,2273445.0,3019877.0,1201315.0,1391343.0,1080447.0,1261557.0,832161.0,1123502.0,1110265.0,1117695.0,1053515.0,1339941.0,1026677.0,1375048.0,738873.0,771668.0,823675.0,1299950.0,862970.0,1082655.0,1040056.0,1217327.0,1203690.0,1266004.0,798373.0,1379556.0,1947933.0,2973107.0,2498450.0,2577479.0,2665371.0,3166747.0,2209914.0,1889333.0,2525785.0,2467450.0,2127290.0,1865067.0,1969659.0,2807781.0,2185553.0,2309790.0,2507235.0,2034705.0,2462872.0,3177775.0,2095875.0,2082348.0,2273445.0,3019877.0,2086320425.755
1668,66520.0,74644.0,62804.0,89634.0,65440.0,82238.0,80183.0,70549.0,70648.0,71192.0,65097.0,88640.0,24397.0,78731.0,66495.0,89213.0,32983.0,87160.0,121587.0,84387.0,87017.0,35151.0,78416.0,58336.0,310659.0,218043.0,287525.0,161090.0,215832.0,202743.0,202870.0,276013.0,265551.0,214286.0,208223.0,210951.0,242763.0,159777.0,273389.0,230810.0,223383.0,230184.0,201246.0,265311.0,307105.0,173625.0,205586.0,176033.0,601458.0,661790.0,500512.0,477565.0,534385.0,565907.0,578427.0,597513.0,583845.0,657239.0,665183.0,606009.0,460522.0,529317.0,398961.0,598336.0,520208.0,633155.0,624981.0,652219.0,495967.0,429291.0,669736.0,558567.0,310659.0,218043.0,287525.0,161090.0,215832.0,202743.0,202870.0,276013.0,265551.0,214286.0,208223.0,210951.0,242763.0,159777.0,273389.0,230810.0,223383.0,230184.0,201246.0,265311.0,307105.0,173625.0,205586.0,176033.0,601458.0,661790.0,500512.0,477565.0,534385.0,565907.0,578427.0,597513.0,583845.0,657239.0,665183.0,606009.0,460522.0,529317.0,398961.0,598336.0,520208.0,633155.0,624981.0,652219.0,495967.0,429291.0,669736.0,558567.0,310659.0,218043.0,287525.0,161090.0,215832.0,202743.0,202870.0,276013.0,265551.0,214286.0,208223.0,210951.0,242763.0,159777.0,273389.0,230810.0,223383.0,230184.0,201246.0,265311.0,307105.0,173625.0,205586.0,176033.0,601458.0,661790.0,500512.0,477565.0,534385.0,565907.0,578427.0,597513.0,583845.0,657239.0,665183.0,606009.0,460522.0,529317.0,398961.0,598336.0,520208.0,633155.0,624981.0,652219.0,495967.0,429291.0,669736.0,558567.0,669347909.82
1669,79577.0,79494.0,79240.0,79907.0,79459.0,79213.0,79832.0,79678.0,79527.0,79721.0,79643.0,79773.0,79618.0,79138.0,79988.0,79892.0,79287.0,79685.0,79833.0,79154.0,79414.0,79314.0,79291.0,80263.0,310659.0,218043.0,287525.0,161090.0,215832.0,202743.0,202870.0,276013.0,265551.0,214286.0,208223.0,210951.0,242763.0,159777.0,273389.0,230810.0,223383.0,230184.0,201246.0,265311.0,307105.0,173625.0,205586.0,176033.0,601458.0,661790.0,500512.0,477565.0,534385.0,565907.0,578427.0,597513.0,583845.0,657239.0,665183.0,606009.0,460522.0,529317.0,398961.0,598336.0,520208.0,633155.0,624981.0,652219.0,495967.0,429291.0,669736.0,558567.0,310659.0,218043.0,287525.0,161090.0,215832.0,202743.0,202870.0,276013.0,265551.0,214286.0,208223.0,210951.0,242763.0,159777.0,273389.0,230810.0,223383.0,230184.0,201246.0,265311.0,307105.0,173625.0,205586.0,176033.0,601458.0,661790.0,500512.0,477565.0,534385.0,565907.0,578427.0,597513.0,583845.0,657239.0,665183.0,606009.0,460522.0,529317.0,398961.0,598336.0,520208.0,633155.0,624981.0,652219.0,495967.0,429291.0,669736.0,558567.0,310659.0,218043.0,287525.0,161090.0,215832.0,202743.0,202870.0,276013.0,265551.0,214286.0,208223.0,210951.0,242763.0,159777.0,273389.0,230810.0,223383.0,230184.0,201246.0,265311.0,307105.0,173625.0,205586.0,176033.0,601458.0,661790.0,500512.0,477565.0,534385.0,565907.0,578427.0,597513.0,583845.0,657239.0,665183.0,606009.0,460522.0,529317.0,398961.0,598336.0,520208.0,633155.0,624981.0,652219.0,495967.0,429291.0,669736.0,558567.0,469711569.13
